,user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url,,Drought,,Tip,Workshop,,Information,Motivation,Skills,,Subsidy,Bill,,Regulations,Behavioral,Incentives
449,38734174,1.39E+18,1619545498,BeingWaterWise,Save water and beautify your garden today by planting California friendly native plants 🌱🙌🏻 https://t.co/S2ShKtZ4mP,Twitter for iPad,91,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,NA,NA,twitter.com/bewaterwiseh2o…,https://t.co/S2ShKtZ4mP,https://twitter.com/bewaterwiseh2o/status/1386847597751676929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,1.39E+18,"#CAFriendly and native plants are not only beautiful, they are naturally water efficient. So what are you waiting for? Give up your thirsty grass and apply for a turf replacement rebate at https://t.co/mpfeptPTI1. https://t.co/JNMWZqVXFK",1619485208,Sprout Social,0,0,245965085,bewaterwiseh2o,BeWaterWise,3676,377,3666,Southern California,Everything under the sun about water conservation to keep SoCal golden. Page use subject to our public use policy: https://t.co/R3rO6AfcWw,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/BeingWaterWise/status/1387100471928582146,Western MWD,"Riverside, CA","Providing water resource management and water, wastewater and recycled water services for nearly 1 million people in Inland SoCal. https://t.co/CfyosMq5dY.",https://t.co/JykrHfD3dX,FALSE,4506,382,146,6220,3689,1241813389,TRUE,https://t.co/JykrHfD3dX,http://wmwd.com,NA,https://pbs.twimg.com/profile_banners/38734174/1565890260,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1161435319356362752/KRWd4z-U_normal.jpg,,1,,1,,,,1,1,,,1,,,1,1
456,305260616,5.90E+17,1429564156,venturawaterCA,The future of water is based in its origins. http://t.co/COOpaqvLMi,Facebook,67,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,fb.me/4cudooOto,http://t.co/COOpaqvLMi,http://fb.me/4cudooOto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/venturawaterCA/status/590260970213216257,Ventura Water,"Ventura, California",A Trusted Life Source for Generations- Ventura Water provides safe and reliable water and wastewater services to the City of Ventura.,https://t.co/bUz9nShaDw,FALSE,1927,585,43,3695,168,1306362650,FALSE,https://t.co/bUz9nShaDw,http://www.venturawater.net,NA,https://pbs.twimg.com/profile_banners/305260616/1584552166,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1455821592/110720_Ventura_Waterlogoweb180_normal.jpg,,1,,,,,1,,,,,,,,1,
458,921026940,1.37E+18,1615242213,AlamedaCountyWD,"We're introducing new water meter technology that will improve water usage tracking and billing for ACWD customers!  Find out more at our Virtual Community Information Meeting on Wed. March 10 at 6:00 pm.  
Zoom link: https://t.co/yI83v6QGMb
See you there!
#SmartWaterConnect https://t.co/CXDmQSShQA",Twitter Web App,275,NA,NA,NA,FALSE,FALSE,4,1,NA,NA,SmartWaterConnect,NA,us02web.zoom.us/j/86240409381,https://t.co/yI83v6QGMb,https://us02web.zoom.us/j/86240409381,http://pbs.twimg.com/media/Ev_Yc0uUYAEqNdx.jpg,https://t.co/CXDmQSShQA,https://twitter.com/AlamedaCountyWD/status/1369051185563398145/photo/1,photo,http://pbs.twimg.com/media/Ev_Yc0uUYAEqNdx.jpg,https://t.co/CXDmQSShQA,https://twitter.com/AlamedaCountyWD/status/1369051185563398145/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/AlamedaCountyWD/status/1369051185563398145,Alameda County WD,,Official tweet of the Alameda County Water District of California,http://t.co/Y0CNZVBrhV,FALSE,802,192,22,2727,1988,1351863301,FALSE,http://t.co/Y0CNZVBrhV,http://www.acwd.org,NA,https://pbs.twimg.com/profile_banners/921026940/1526577611,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1232687557663576070/CtrW51kP_normal.jpg,,1,,,,,1,,,,,1,,,1,1
459,16262993,1740209870,1241808587,LongBeachWater,@LBMag Ur followers can force a permanent lifestyle change in the way we think about and use water!  R/T  Thks 4 ur support!,Twitter Web Client,124,NA,22659910,LBMag,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22659910,LBMag,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/LongBeachWater/status/1740209870,Long Beach Water,"Long Beach, CA","The standard in water conservation and environmental stewardship. For emergency water service requests, please call (562) 570-2390.",https://t.co/EkcCTFMPlN,FALSE,7063,2297,244,3191,318,1221251044,FALSE,https://t.co/EkcCTFMPlN,http://www.lbwater.org/,NA,https://pbs.twimg.com/profile_banners/16262993/1588801198,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/765693924681711617/j0lA2DjY_normal.jpg,,1,,,,,1,,,,,,,,1,
463,1183996111,1.30E+18,1597772661,RowlandWater,"#TipTuesday for #WaterQualityMonth! 💡🚰⁣⁣
Proper irrigation prevents water pollution. ⁣⁣
Check your irrigation system and say NO to overwatering. Prevent harmful pesticides and fertilizers from entering your storm drains. ⁣ https://t.co/2DIU5jTG7M",Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,3,NA,NA,"c(""TipTuesday"", ""WaterQualityMonth"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40985215,WVWDh2o,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30E+18,"#TipTuesday for #WaterQualityMonth! 💡🚰⁣⁣
Proper irrigation prevents water pollution. ⁣⁣
Check your irrigation system and say NO to overwatering. Prevent harmful pesticides and fertilizers from entering your storm drains. ⁣ https://t.co/2DIU5jTG7M",1597769220,Twitter Web App,7,3,40985215,WVWDh2o,Walnut Valley Water District,729,307,1067,"Walnut, CA","Your trusted resource on all things water. Serving @DiamondBarCity, @CityofWalnut, @CityofPomona, @industry_ca, @WestCovinaCity & Rowland Heights",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/RowlandWater/status/1295778576235601921,Rowland Water District,"Rowland Heights, CA","Your trusted water resource! Serving Rowland Heights, @industry_ca, @WestCovinaCity, @CityofLaPuente, @HaciendaHeight_
 #DiscoverRWD",http://t.co/qQZRj4kVYM,FALSE,630,789,17,1684,2958,1360968669,FALSE,http://t.co/qQZRj4kVYM,http://www.rowlandwater.com,NA,https://pbs.twimg.com/profile_banners/1183996111/1603143154,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/3764145030/cf42004fac236c3aa946c6f5a04e54c7_normal.png,,1,,1,,,,,1,,,,,,1,
465,1551505850,1.26E+18,1589824826,SanJuanWtrDist,"Help your kids discover the role water plays in their lives with online games and videos!
https://t.co/P9z48xSmUY

#sanjuanwater",Sprout Social,128,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,sanjuanwater,NA,bit.ly/3fjgCyt,https://t.co/P9z48xSmUY,https://bit.ly/3fjgCyt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/SanJuanWtrDist/status/1262442939059507203,San Juan Water Dist.,"Office in Granite Bay, CA","Providing reliable, high-quality water from Folsom Lake to our 265,000 customers.",http://t.co/WWuQ26KABE,FALSE,377,230,7,1320,1003,1372366603,FALSE,http://t.co/WWuQ26KABE,http://www.sjwd.org,NA,https://pbs.twimg.com/profile_banners/1551505850/1529444854,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/958820648570073089/bq63WrOT_normal.jpg,,1,,,,,1,1,,,,,,,1,
467,1183996111,1.39E+18,1620140356,RowlandWater,"Wendy and Wally say it’s time to start thinking about water! 💭💧

May is Water Awareness Month... From your morning shower, to cooking dinner to ice cubes in your drink, water plays a huge role in our daily lives. #WaterAwarenessMonth #DiscoverRWD https://t.co/B9fTP1a33e",Hootsuite Inc.,246,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,"c(""WaterAwarenessMonth"", ""DiscoverRWD"")",NA,NA,NA,NA,http://pbs.twimg.com/media/E0jVu8CWYAIV-OV.jpg,https://t.co/B9fTP1a33e,https://twitter.com/RowlandWater/status/1389595488798875654/photo/1,photo,http://pbs.twimg.com/media/E0jVu8CWYAIV-OV.jpg,https://t.co/B9fTP1a33e,https://twitter.com/RowlandWater/status/1389595488798875654/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/RowlandWater/status/1389595488798875654,Rowland Water District,"Rowland Heights, CA","Your trusted water resource! Serving Rowland Heights, @industry_ca, @WestCovinaCity, @CityofLaPuente, @HaciendaHeight_
 #DiscoverRWD",http://t.co/qQZRj4kVYM,FALSE,630,789,17,1684,2958,1360968669,FALSE,http://t.co/qQZRj4kVYM,http://www.rowlandwater.com,NA,https://pbs.twimg.com/profile_banners/1183996111/1603143154,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/3764145030/cf42004fac236c3aa946c6f5a04e54c7_normal.png,,1,,,,,1,,,,,,,,1,
478,17369233,1.18E+18,1571164733,LVMWD,Col. Jessup knows the truth. If you haven't adjusted your #irrigation to account for cooler weather &amp; shorter days (smaller ETo value in your budget) you are in for a code red for water waste.  It’s time to take your irrigation down a notch. #LVWMD #conservation #sustainability https://t.co/cl1fdVOcNz,Twitter Web App,282,NA,NA,NA,FALSE,FALSE,2,0,NA,NA,"c(""irrigation"", ""LVWMD"", ""conservation"", ""sustainability"")",NA,NA,NA,NA,http://pbs.twimg.com/media/EG8KjlbVUAAJMxB.jpg,https://t.co/cl1fdVOcNz,https://twitter.com/LVMWD/status/1184176835560501253/photo/1,photo,http://pbs.twimg.com/media/EG8KjlbVUAAJMxB.jpg,https://t.co/cl1fdVOcNz,https://twitter.com/LVMWD/status/1184176835560501253/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/LVMWD/status/1184176835560501253,Las Virgenes MWD,"Calabasas, CA USA","Providing safe, reliable drinking water and wastewater treatment services to 65,000+ customers. Call (818) 251-2100 to report a water or sewer emergency.",http://t.co/2nlpsQJLTQ,FALSE,2207,1230,99,5599,5056,1226596594,FALSE,http://t.co/2nlpsQJLTQ,http://www.lvmwd.com,NA,https://pbs.twimg.com/profile_banners/17369233/1600866739,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1184593310524104705/uVvcEDju_normal.jpg,,1,,1,,,,,1,,,,,,1,
482,921026940,4.97E+17,1407340075,AlamedaCountyWD,.@TeamCoco @ConanOBrien Joins The Effort for #CADrought! Watch the videos at http://t.co/T2s0oyTc3R  #TeamCocoH2O http://t.co/HCyGlgraIg,Twitter Web Client,140,NA,NA,NA,FALSE,TRUE,0,28,NA,NA,"c(""CADrought"", ""TeamCocoH2O"")",NA,saveourwater.com,http://t.co/T2s0oyTc3R,http://www.saveourwater.com,NA,NA,NA,NA,NA,NA,NA,NA,"c(""23999194"", ""113897988"", ""115485051"")","c(""saveourwater"", ""TeamCoco"", ""ConanOBrien"")",en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97E+17,.@TeamCoco @ConanOBrien Joins The Effort for #CADrought! Watch the videos at http://t.co/T2s0oyTc3R  #TeamCocoH2O http://t.co/HCyGlgraIg,1407270874,Twitter Web Client,47,28,23999194,saveourwater,Save Our Water,31515,2542,6028,California,"Save Our Water is a statewide program aimed at helping Californians to reduce everyday water use through conservation ideas, inspiration and tips.",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/AlamedaCountyWD/status/497046417479704576,Alameda County WD,,Official tweet of the Alameda County Water District of California,http://t.co/Y0CNZVBrhV,FALSE,802,192,22,2727,1988,1351863301,FALSE,http://t.co/Y0CNZVBrhV,http://www.acwd.org,NA,https://pbs.twimg.com/profile_banners/921026940/1526577611,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1232687557663576070/CtrW51kP_normal.jpg,,1,,,,,1,1,,,,,,,1,
483,2281087598,1.33E+18,1605832482,PlacerWater,It’s #WorldToiletDay! 🚽 Did you know you can get up to $100 in rebates for replacing older toilets with new high-efficiency ones? Visit https://t.co/4hBk68SU8d for more details. @EPAwatersense https://t.co/hZ2RvZy5LZ,Hootsuite Inc.,192,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,WorldToiletDay,NA,pcwa.net/smart-water-us…,https://t.co/4hBk68SU8d,https://www.pcwa.net/smart-water-use/rebate-programs,http://pbs.twimg.com/media/EnOhhoLXcAAKb97.jpg,https://t.co/hZ2RvZy5LZ,https://twitter.com/PlacerWater/status/1329583915452035072/photo/1,photo,http://pbs.twimg.com/media/EnOhhoLXcAAKb97.jpg,https://t.co/hZ2RvZy5LZ,https://twitter.com/PlacerWater/status/1329583915452035072/photo/1,NA,157054525,EPAwatersense,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/PlacerWater/status/1329583915452035072,placerwater,Placer County,"Delivering reliable water, producing hydroelectric energy, and serving as a steward over Placer County’s water resources.",http://t.co/CBvv7DGpBt,FALSE,801,304,25,1371,127,1389124152,FALSE,http://t.co/CBvv7DGpBt,http://www.pcwa.net,NA,https://pbs.twimg.com/profile_banners/2281087598/1499385762,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1245769577872494592/NoPxkl3j_normal.jpg,,1,,,,,,,,,1,,,,,1
484,41149912,1.08E+18,1546897561,IRWDnews,"This is the WaterSense label. Can you find it hidden elsewhere in our January newsletter? When you’ve spotted it, visit https://t.co/D7Oj9zLRMc to submit a 
contest entry form. https://t.co/l4taQYdSKC",Sprout Social,176,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,RightScapeNow.com/contest,https://t.co/D7Oj9zLRMc,http://RightScapeNow.com/contest,http://pbs.twimg.com/media/DwVupB-XgAAjkCC.jpg,https://t.co/l4taQYdSKC,https://twitter.com/IRWDnews/status/1082392939408642049/photo/1,photo,http://pbs.twimg.com/media/DwVupB-XgAAjkCC.jpg,https://t.co/l4taQYdSKC,https://twitter.com/IRWDnews/status/1082392939408642049/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/IRWDnews/status/1082392939408642049,IRWDnews,"Irvine, CA; 949-453-5300","Irvine Ranch Water District provides water/sewer service to Irvine, parts of Lake Forest, Costa Mesa, Orange, Tustin, Santa Ana, Newport Beach, the canyons.",https://t.co/3WpyKtvFHw,FALSE,3774,2149,106,7120,948,1242750538,FALSE,https://t.co/3WpyKtvFHw,https://www.irwd.com/services,NA,https://pbs.twimg.com/profile_banners/41149912/1601596990,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/902967952504365056/4Y7DvTXW_normal.jpg,,1,,,,,1,,,,,,,,1,
486,932945646,4.79E+17,1403103233,PAUtilities,"Good news!  Monday night Council approved budget with NO rate increases this year for gas, water, electric or sewer. http://t.co/CxbOZnH8Fk",Twitter Web Client,139,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,paloalto.patch.com/groups/politic…,http://t.co/CxbOZnH8Fk,http://paloalto.patch.com/groups/politics-and-elections/p/palo-altans-will-have-no-electric-gas-water-or-sewer-rate-increases-this-year,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/PAUtilities/status/479275814530215937,Palo Alto Utilities,City of Palo Alto,"Supplier of electricity, gas, water, & sewer services to Palo Alto residents & businesses. Celebrating over 125 years of service in 2021! Power to the people!",https://t.co/hi6TTBmVZG,FALSE,3879,684,77,3072,1785,1352322819,FALSE,https://t.co/hi6TTBmVZG,http://www.cityofpaloalto.org/utilities,NA,https://pbs.twimg.com/profile_banners/932945646/1608189917,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/961425414882144256/IjRP9-6d_normal.jpg,,1,,,,,,,,,,1,,,,1
500,1551505850,7.08E+17,1457639705,SanJuanWtrDist,Check out this video from @saveourwater and @curiosityquest on how other ppl in CA are saving water outdoors! https://t.co/1sLXldko6d,TweetDeck,133,NA,NA,NA,FALSE,FALSE,3,5,NA,NA,NA,NA,vimeo.com/149215337,https://t.co/1sLXldko6d,https://vimeo.com/149215337,NA,NA,NA,NA,NA,NA,NA,NA,"c(""23999194"", ""43927766"")","c(""saveourwater"", ""curiosityquest"")",en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/SanJuanWtrDist/status/708018356662587392,San Juan Water Dist.,"Office in Granite Bay, CA","Providing reliable, high-quality water from Folsom Lake to our 265,000 customers.",http://t.co/WWuQ26KABE,FALSE,377,230,7,1320,1003,1372366603,FALSE,http://t.co/WWuQ26KABE,http://www.sjwd.org,NA,https://pbs.twimg.com/profile_banners/1551505850/1529444854,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/958820648570073089/bq63WrOT_normal.jpg,,1,,1,,,1,,1,,,,,,1,
504,38734174,8.18E+17,1483977329,BeingWaterWise,We're getting lots of rain all over the Inland Empire. Give your sprinklers the week off. https://t.co/zMivDQ1MlG,Facebook,113,NA,NA,NA,FALSE,FALSE,3,0,NA,NA,NA,NA,fb.me/vQoXO1UY,https://t.co/zMivDQ1MlG,http://fb.me/vQoXO1UY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/BeingWaterWise/status/818486359937712128,Western MWD,"Riverside, CA","Providing water resource management and water, wastewater and recycled water services for nearly 1 million people in Inland SoCal. https://t.co/CfyosMq5dY.",https://t.co/JykrHfD3dX,FALSE,4506,382,146,6220,3689,1241813389,TRUE,https://t.co/JykrHfD3dX,http://wmwd.com,NA,https://pbs.twimg.com/profile_banners/38734174/1565890260,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1161435319356362752/KRWd4z-U_normal.jpg,,1,,1,,,1,,1,,,,,,1,
505,38734174,1.39E+18,1619365863,BeingWaterWise,"#DidYouKnow tap water is delivered to your home with little environmental impact, while it takes approx. 2 to 3 liters of water to produce 1 liter of bottled water. As always, your tap water is available, plentiful and safe 💧#WesternKeepsItFlowing #TrustTheTap https://t.co/oZH1izbcHF",Sprout Social,260,NA,NA,NA,FALSE,FALSE,2,0,NA,NA,"c(""DidYouKnow"", ""WesternKeepsItFlowing"", ""TrustTheTap"")",NA,NA,NA,NA,http://pbs.twimg.com/media/Ez1LRr3WUAAGq9c.jpg,https://t.co/oZH1izbcHF,https://twitter.com/BeingWaterWise/status/1386347029815779333/photo/1,photo,http://pbs.twimg.com/media/Ez1LRr3WUAAGq9c.jpg,https://t.co/oZH1izbcHF,https://twitter.com/BeingWaterWise/status/1386347029815779333/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/BeingWaterWise/status/1386347029815779333,Western MWD,"Riverside, CA","Providing water resource management and water, wastewater and recycled water services for nearly 1 million people in Inland SoCal. https://t.co/CfyosMq5dY.",https://t.co/JykrHfD3dX,FALSE,4506,382,146,6220,3689,1241813389,TRUE,https://t.co/JykrHfD3dX,http://wmwd.com,NA,https://pbs.twimg.com/profile_banners/38734174/1565890260,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1161435319356362752/KRWd4z-U_normal.jpg,,1,,,,,1,,,,,,,,1,
510,1551505850,4.88E+17,1405106404,SanJuanWtrDist,If you turn the water off while washing your hair you can save up to 150 gallons of water a month. http://t.co/KvUGRGCgw0,TweetDeck,121,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,goo.gl/zBBFG0,http://t.co/KvUGRGCgw0,http://goo.gl/zBBFG0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/SanJuanWtrDist/status/487677721804161026,San Juan Water Dist.,"Office in Granite Bay, CA","Providing reliable, high-quality water from Folsom Lake to our 265,000 customers.",http://t.co/WWuQ26KABE,FALSE,377,230,7,1320,1003,1372366603,FALSE,http://t.co/WWuQ26KABE,http://www.sjwd.org,NA,https://pbs.twimg.com/profile_banners/1551505850/1529444854,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/958820648570073089/bq63WrOT_normal.jpg,,1,,1,,,,,1,,,,,,1,
517,1551505850,6.82E+17,1451350506,SanJuanWtrDist,Please make sure your irrigation system is off for the winter. https://t.co/eBcamH0wNk,TweetDeck,86,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,http://pbs.twimg.com/media/CVQ15k6UwAAPoeu.jpg,https://t.co/eBcamH0wNk,https://twitter.com/SanJuanWtrDist/status/681639544433676288/photo/1,photo,http://pbs.twimg.com/media/CVQ15k6UwAAPoeu.jpg,https://t.co/eBcamH0wNk,https://twitter.com/SanJuanWtrDist/status/681639544433676288/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/SanJuanWtrDist/status/681639544433676288,San Juan Water Dist.,"Office in Granite Bay, CA","Providing reliable, high-quality water from Folsom Lake to our 265,000 customers.",http://t.co/WWuQ26KABE,FALSE,377,230,7,1320,1003,1372366603,FALSE,http://t.co/WWuQ26KABE,http://www.sjwd.org,NA,https://pbs.twimg.com/profile_banners/1551505850/1529444854,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/958820648570073089/bq63WrOT_normal.jpg,,1,,,,,1,,,,,,,,1,
