,user_id,status_id,created_at,screen_name,text,Drought
177,39857211,1.47E+18,1639436159,CityofRedlands,Cold weather tips for the San Bernardino County Department of Aging and Adult Services. https://t.co/eik78ZG0aa,0
178,161468853,1.37E+18,1616566486,COGWaterPower,"We are aware of the power outage, and crews are responding. Thank you for your patience. #MyGlendale #GlendalePowerOutage",0
179,921026940,7.63E+17,1470775534,AlamedaCountyWD,Board Packet: Board Packet https://t.co/ayjw2guaRC,0
180,1183996111,8.30E+17,1486746512,RowlandWater,Here at #RWD were encourage our customers to take advantage of FREE $$! Visit https://t.co/PaF9PhYH77 for more info! #Rebates #RWDConserves https://t.co/xBK3ie7mu8,0
181,1551505850,5.73E+17,1425422154,SanJuanWtrDist,1 of 2 @CA_DWR snow survey results show we are at just 19% of average for March. http://t.co/Ok9cSOyicf,0
183,2513996370,1.12E+18,1554830918,CCWDnews,"The Calaveras County Water District joined a large number of community, governmental and business organizations Monday April 8 for the On the Right Track event at Bret Harte High School. The... https://t.co/EYJZPyN4PP",0
186,33681341,2.70E+17,1353110540,CityofSunnyvale,Congrats! RT @fire4fx: Got selected for Haz Mat training! I'm very excited about this!,0
187,30895301,1.09E+18,1548988559,CityofBenicia,https://t.co/65nQ98ARxi,0
188,921026940,1.47E+18,1640016080,AlamedaCountyWD,#MotivationMonday Enter to win $500 by submitting a 30 second video for our video contest! Open to all Tri-City students grades 6-12. Go to https://t.co/jLbDbjg8Uk  for more details! @FremontUSD @newark_usd @NhusdC @Fremont_CA @UnionCityCA_Gov @NewarkCA_Police https://t.co/r64AXjNOxn,0
189,932945646,6.13E+17,1434993935,PAUtilities,"2 free workshops on June 27 - 1 about #netzero home energy efficiency, 2 about friendly gardens, Visit http://t.co/HQttoEX5UV for more info.",0
190,2513996370,7.54E+17,1468608492,CCWDnews,"Peter Martin Gives an Overview of Water Rights
https://t.co/hsQO4GbcIF https://t.co/yW40JHREPC",0
191,106542303,4.31E+17,1391623643,SweetwaterAuth,Is your beautiful yard water smart? Enter the California Friendly Landscape Contest: http://t.co/vbxRYgNwTP,1
193,33681341,2.87E+17,1357350006,CityofSunnyvale,Nice! RT @julia_kate22: Forgot to post this sunset pic yesterday from Sunnyvale. http://t.co/NZ0YCZgu,0
194,2327619312,5.26E+17,1414165742,DWAwater,Thanks again to our amazing sponsors @ParsonsCorp @mwdh2o @MWHGlobal @BBKlaw @LADWP @LongBeachWater @DWAwater and so many more! #scwcdinner,0
195,130282081,3.97E+17,1383587299,ElsinoreEddie,EVMWD/ WESA is currently accepting applications for Assistant General Manager. http://t.co/kCkdcrTSuu,0
196,245885568,1.03E+18,1533680242,OtayWater,We are at National Night Out Against Crime in Rancho San Diego until 6pm! Bring the family and stop by our booth! Details: https://t.co/DX5fkHUhUs https://t.co/DmcuODSyQ6,0
197,39857211,8.22E+17,1484858806,CityofRedlands,"Based on current forecasts, #MarketNight is on tonight in #HistoricDowntownRedlands",0
198,17369233,1.32E+18,1602784866,LVMWD,Today is the last day to respond to the 2020 Census! If your household hasn't filled out the survey or responded to a census-taker please make sure to visit https://t.co/EqmKEcqMIm to respond online or by calling 844-330-2020. Every household counts towards shaping our community! https://t.co/qKt3zM67ID,0
200,3070162592,1.52E+18,1651416542,IWVWaterDist,"Whether it’s to cool off after a workout or clean fruits and veggies for a snack, your drinking #water is there when you need it. And the #IndianWellsValley Water District staff is working hard around the clock to make that happen. 
#drinkingwaterweek22 https://t.co/iwpVNuV6mI",0
201,34303800,2.31E+17,1343942612,PRCity,Road Closure - North River Road http://t.co/fDg2D99U,0
202,48446582,1.19E+17,1317145478,NCWD,"Santa Clarita Valley Water Committee Meeting Oct 4, 2011
http://t.co/eXOyfFdt",0
203,921026940,1.25E+18,1586208621,AlamedaCountyWD,#MondayMotivation Wash your hands! This &amp; other important messages can be shared through videos. #WaterClips video contest for Tri-City students in grades 6-12 will award winners up to $500! https://t.co/7Unwjcs55X @NMHSnewark @NewarkJrHigh @NhusdC #ACWDcares #BeatCovid19 🚰👍 https://t.co/MP1te7qYpE,0
205,24053573,2.96E+17,1359403889,CCWD,"We enjoyed reading SF Chron Outdoor Writer Tom Stienstra's article on Los Vaqueros. One correction, no dogs allowed! 
http://t.co/V0IehwO5",0
207,117560494,8.03E+17,1480365057,CityOfLomaLinda,Colton and Loma Linda Firefighters assisted in dishing up some Thanksgiving dinners at the Hutton and Luque Centers in Colton. https://t.co/XiyXZ7kCtG,0
208,59612785,9829741440,1267458204,YLWD,PHIL HAWKINS SELECTED TO YLWD BOARD OF DIRECTORS http://bit.ly/ccIsmW,0
210,921026940,1.40E+18,1622300410,AlamedaCountyWD,"Going for a walk this weekend?  Don't forget to take us with you!
#TapTasticWater #ACWDcares #QuarryLakes https://t.co/ZKtcn8vqIH",0
211,41149912,8.93E+17,1501718941,IRWDnews,Make this gorgeous DIY using materials you harvest from your own garden https://t.co/frXbMM5DzG,0
212,385115091,6.29E+17,1438817736,tdpud,Please slow down on lower Northwoods Blvd. this week as our Electric Crews work hard to replace the poles &amp; lines. http://t.co/sbVuPmgzWQ,0
213,39857211,9.67E+16,1311895795,CityofRedlands,"Remembrance, Reflection and Renewal will be the theme when the City of Redlands observes the 10th anniversary of... http://fb.me/18FAXtRUf",0
214,39857211,1.21E+18,1576864954,CityofRedlands,"In observance of Christmas Day there will be no service on Wednesday, December 25, 2019. The schedule for the rest of the week will be one day later. There will be a free Christmas tree recycling pickup from December 26, 2019 to January 10, 2019. https://t.co/fzmvLMTAgH",0
215,305260616,1.35E+18,1611593308,venturawaterCA,"Join the Water Commission on January 26, 2021 at 5:30 pm to discuss Water and Wastewater #Rates and more! 

Full Agenda: https://t.co/04fdS55Zkp https://t.co/Ht1KqAceRQ",0
217,921026940,1.22E+18,1579035933,AlamedaCountyWD,WaterClips Student Video Contest Now Open to Tri-City Students Grades 6-12 https://t.co/SXhRgDfGeB https://t.co/g6R48Ni0kN,0
218,48446582,2.58E+17,1350407275,NCWD,"On Oct 11, 2012, the Board of Directors of NCWD adopted Ord 115, rescinding Ord No. 104. 
http://t.co/TLdTZU0M",0
219,41149912,1.11E+18,1553802721,IRWDnews,"The key to getting the right plant in the right place has to do with matching the sun, soil and water conditions a plant needs, to the home environment you have. There are many micro-climates around your home. Learn more: https://t.co/IwOsVKwBqd https://t.co/T544ly3Yoz",0
220,33681341,1.18E+18,1569262528,CityofSunnyvale,"@bikethechange_ Hi Alejandro, thank you for bringing this to our attention. We've reached out to Public Works to investigate further. 

This section of green pavement marking is narrower because the paint does not adhere to the concrete gutter which is part of the bike lane. (1/3)",0
221,16262993,1.07E+18,1543255347,LongBeachWater,Visit https://t.co/LXdvcPe2Ss to download this week's playlist and get ready to sing like no one is listening! #MervynsMusicMondays #LiveH2OLB https://t.co/itygo2rAqZ,0
222,2726510880,1.16E+18,1564701098,PalmdaleH2O,"PWD is inviting the public to tour the Leslie O. Carter Water Treatment Plant at its Open House on Saturday, Sept. 7. Reserve your spot and get an exclusive tour of  #PWD's laboratory, chemical room, sedimentation basins and control room! To sign-up, call 661-441-5944. #H2OTour https://t.co/jTve5c4Bbo",0
223,161468853,1.53E+18,1654200032,COGWaterPower,"Stock up and save on your utility bill all year long! Now through June 3, standard LEDs and water savers are 25% off. 
https://t.co/VdmPKA3Mtt
#myglendale https://t.co/YvGvoiCf0e",0
224,2281087598,1.27E+18,1591386551,PlacerWater,"Whitney High School in Rocklin swept 1st, 2nd, and 3rd place in @RWAh2o WaterSpots video contest. PCWA's Board Chair @DuganH2O interviewed students and teacher about their experience and winning videos. Watch their videos and learn more about WaterSpots https://t.co/P2YeUp88UZ https://t.co/zJ6ylT37Yb",0
225,130282081,6.65E+17,1447442687,ElsinoreEddie,EVMWD partners with neighboring agencies to provide secure wastewater services to Murrieta https://t.co/bxD6IiK0uC,0
226,932945646,1.07E+18,1543701394,PAUtilities,@pauladrake Estimated restoration for about 400 customers around 4pm. Storm brought down power wire between poles.,0
227,16262993,2.50E+17,1348504718,LongBeachWater,Follow the adventures of Water Kid!!! http://t.co/p1MuhKOp,0
228,34303800,1.49E+18,1643221811,PRCity,"Airport Commission Meeting - January 27, 2022, 6:30 PM  https://t.co/w9LVPDor1i https://t.co/7va7mS9Yto",0
229,385115091,1.10E+18,1552068137,tdpud,Still the Best Water Right From Your Tap. Watch our Water Quality video on youtube here: https://t.co/fXStJe3CDD https://t.co/B9cNlNBb9U,0
230,2327619312,8.14E+17,1482873119,DWAwater,"We've been recycling water since the 80s. All of the public golf courses in PS are on recycled water, plus Demuth park, part of PSHS &amp; more. https://t.co/2vUjcFaSQb",0
231,305260616,8.73E+17,1496972892,venturawaterCA,Find out about the City's FREE Green School Programs: https://t.co/iYJkqqfh0l https://t.co/llUauvrmxz,0
232,2530661071,1.25E+18,1586993413,CityofVallejo,"Governor announces a new initiative to expand call center hours at the EDD to assist Californians with applications, and pandemic unemployment assistance, including the self-employed and independent contractors.

For more information: https://t.co/VgTmfbJPDA

@CA_EDD @Cal_OES https://t.co/aXRIZYfihy",0
233,106542303,1.35E+18,1611603180,SweetwaterAuth,.@SweetwaterAuth is seeking an Associate General Manager and Special Assistant to the Board of Directors with an entrepreneurial mindset and effective communication skills. View the recruitment brochure and a link to apply online at https://t.co/6qgu2ZHhUO https://t.co/XgUSiG9tii,0
234,161468853,9.83E+17,1523224410,COGWaterPower,Crews working on restoring power to customers in North West Glendale near Mountain and Allen.,0
236,130282081,1.44E+18,1632499203,ElsinoreEddie,"Water often travels further than we do - but we rarely think about its journey!

Click to observe water's travels through River Runner, an interactive program that lets you drop a raindrop anywhere in the US and see where it ends up 🌎

https://t.co/d2mF0PdHIW",0
238,921026940,6.76E+17,1449889652,AlamedaCountyWD,Scheduled Phone System Maintenance: Our main and emergency numbers will be unavailable from 7:00 PM - 8:00 PM https://t.co/69LlKwP1gG,0
239,921026940,5.78E+17,1426721465,AlamedaCountyWD,Agenda: Agenda http://t.co/3C7mAxMOmC,0
240,245885568,1.05E+18,1539640361,OtayWater,"This year, the @wcgarden's Ms. Smarty-Plants is flying to @GrossmontCenter on 10/31 for her seasonal show - showtime @ 4:30pm! Learn about bats, owls and other creepy crawly critters who go boo in the night: https://t.co/CCoBH44r9U.
#Free https://t.co/INBTyvQNWO",0
241,106542303,1.44E+18,1631915210,SweetwaterAuth,"“Irrigation efficiency” describes how well your irrigation system is doing its job delivering water for the beneficial use of the plants in your landscaping. When irrigation system efficiency isn’t maxed, it can cause you to use more #cawater than needed. https://t.co/xgsB1zQFr1",0
242,2530661071,1.41E+18,1624402227,CityofVallejo,@hbalm UPDATE (3:47 p.m.): SR-37 is now fully open.,0
243,33681341,3.91E+17,1381942487,CityofSunnyvale,@patriciasunnyva Next step would be to bring before Council to see if decibal lvl cap should be lowered. They are currently in compliance.,0
244,921026940,1.21E+18,1578354389,AlamedaCountyWD,"It's the ACWD🚿WaterClips Student Video 🎬 Contest! Tri-City students 🤩 in grades 6-12 can win up to $500 💵 for creating a video 🎥🎞about 🚰 water! Deadline to submit videos 🎥 is April 3, 2020. Go to https://t.co/7Unwjcs55X for contest details! 🙌
#ACWDCares #CAwater https://t.co/aJqiA93we0",0
245,87299172,1.04E+17,1313515781,cityofmartinez,"Marty O’s Movie Night.  Wed., August 17 we are showing “Jumanji” @Nancy Boyd Park, 8:15 Bring blanket, snack & kids.  Movie ends by 9:45",0
246,130282081,7.78E+17,1474326322,ElsinoreEddie,Eddie's Tip: Learn more about conservation and rebates on our website: https://t.co/a7W7NYQ7xT #usewaterwisely https://t.co/XXVatfLmOE,1
247,2513996370,6.79E+17,1450738053,CCWDnews,Everyone at CCWD wishes you and yours a happy and healthy holiday season! https://t.co/9AbDKaHWSN,0
248,33681341,1.30E+18,1598149103,CityofSunnyvale,"“When you grow up in Sunnyvale, why would you go anywhere else?” Mike Shum of @ToyotaSunnyvale 

“This is the heart of technology, &amp; the ppl around us are great.” Steve Fuentes of @SunnyvaleFordLM 

Read more about these auto industry vets
https://t.co/QxPoJXgrDr

#ShopSunnyvale https://t.co/XUsnXyYpTs",0
249,33681341,1.46E+18,1636751399,CityofSunnyvale,"Deadline has been EXTENDED! 

Applications to paint a Sunnyvale utility box are due Monday, Nov. 15. 

12 artists, or artistic teams, will be chosen to design and execute their original works of art. (And will receive a $1,000 stipend!)

ℹ️ https://t.co/LHF2odRKyk https://t.co/yVzJlrzm3q",0
250,87299172,1.39E+18,1620244800,cityofmartinez,"Happy Cinco de Mayo! Today is also known as Battle of Puebla Day. In the U.S., Cinco de Mayo has evolved into a commemoration of Mexican culture, particularly in areas with large Mexican-American populations.

If you plan to celebrate today, please follow all COVID-19 guidelines. https://t.co/ReAsbB4yow",0
251,1183996111,6.95E+17,1454431389,RowlandWater,#TipTuesday . Allow your grass to reach at least three inches in length before cutting. #RWDConserves,1
252,2513996370,7.99E+17,1479239092,CCWDnews,"November 9, 2016 Board Video
https://t.co/fEDYYcc9bJ https://t.co/izlpZifcR5",0
254,602351816,9.17E+17,1507399188,CITYSEM,Fire Station 90 Appreciation Day,0
255,130282081,4.20E+17,1389028397,ElsinoreEddie,"When watering your landscape, apply water only as fast as the soil can absorb it. http://t.co/pREjJBt0EO",1
256,2327619312,9.58E+17,1517263702,DWAwater,Good Read: NOAA super computers may soon predict mountain snowfall a season in advance (via @sdut) https://t.co/FHTMynqgxR https://t.co/62s6xpkbdj,0
257,2334768636,8.77E+17,1498006103,vallecitoswater,#TriviaTuesday: Last year we had 17 fire hydrants hit by vehicles. Anyone want to guess what time most of these incidences occurred? https://t.co/bmGPkBgxd3,0
258,1183996111,1.34E+18,1607531433,RowlandWater,"📢Shout out to the essential employees here at RWD who are constantly working to treat, test and monitor our water supply to protect the health and safety of our customers.  Thank you!!! 
⭐⭐⭐⭐⭐

#DiscoverRWD #RowlandConnections https://t.co/GGcOXbqCaO",0
259,41149912,9.37E+17,1512140760,IRWDnews,#Holiday Container #Garden Ideas https://t.co/FMg1JDJSeL #gardening,0
260,34303800,4.75E+17,1401986145,PRCity,Press Release:  Vegetation Fire - Salinas Riverbed http://t.co/SaD1iq8QOz,0
261,250868881,4.30E+17,1391451119,YVWD,Yucaipa Valley Water District - Workshop Meeting Announcement #constantcontact http://t.co/FFOaHgaSM3,0
